Application ID,Submission Date,Agent,Product,Monthly Commission,Theater,Region,SubRegion,r,p_1,p_2,p_3
0066000001MFVlL,42794.33333,Kym Rothermel,MA,5,Americas,USA,Southeast,0,0,0.752164003,0
0066000000PtoV2,42063.33333,Allegra Eakle,MA,62.97919,Asia Pacific,Japan,Japan,0,0.025881978,0.031938795,0.013497341
0066000001EdP2B,42766.33333,Tom Brady,MS,85.91785,Americas,USA,Southwest,0,0.098109991,0.096427876,0.061622671
0066000001SpDEa,42855.29167,Tom Brady,MA,125,Americas,USA,Southwest,0,0,0,0
0066000001SmouG,42704.33333,Stephenie Mcelligott,PDP,5,Americas,Latin America,Latin America,0,0,0.002432889,0
0066000001MDqq6,42825.29167,Frederick Saul,MS,152.7122,Asia Pacific,Thailand,Thailand,0,0,0,0
0066000001MFmqe,42805.29167,Emilio Luczynski,MS,5,Asia Pacific,China,China,0,0,0.752164003,0
0066000001MEIvf,42766.33333,Tom Brady,MS,139.1858,Americas,USA,Southwest,0,0.113017414,0.111475413,0.089618937
0066000000g0N4K,42734.33333,Tom Brady,MA,97,Americas,USA,Southwest,0,0.063217165,0.053389073,0.039987475
00660000012M58f,42766.33333,Tom Brady,MA,234.336,Americas,USA,Southwest,0,0.024963474,0.033641611,0.022318571
0066000001Sn3CF,42794.33333,Marco Dunavant,MA,55,EMEA,Western Europe,Western Europe,0,0.063841174,0.066202882,0.051546618
0066000001SoKBr,42794.33333,Sadie Read,MA,95,Americas,Canada,Canada,0,0.036139188,0.040978966,0.026349127
0066000000s704N,42794.33333,Evelia Biondi,PDP,293.744,Americas,USA,Mountain,0,0.020752534,0.010376267,0.0130979
0066000000Za3Dl,42755.33333,Carmon Swenson,MA,153.18,Americas,USA,Southeast,0,0.187936768,0.191465663,0.029838953
0066000001MGUzg,42779.33333,Emilio Luczynski,MA,55,Asia Pacific,China,China,0,0,0.010376267,0
0066000000Zbo31,42786.33333,Edwina Fortson,MA,483.94662,Americas,USA,Southeast,0,0,0,0
0066000000mqCzg,42850.29167,Tom Brady,MA,45,Americas,USA,Southwest,0,0,0.006761789,0
0066000000wae8r,42794.33333,Holly Mescher,PDP,5,Americas,USA,Southeast,0,0,0,0
0066000001MG6kX,42704.33333,Kym Rothermel,MS,5,Americas,Latin America,Latin America,0,0,0,0
0066000000wZN0V,42521.29167,Tom Brady,MS,5,Americas,USA,Southwest,0,0,0,0
0066000001MDwkH,42766.33333,Arnold Palmer,MA,124.46284,Americas,USA,Northeast,0,0.022723621,0.023474203,0.014947021
0066000001SnVRp,42703.33333,Tom Brady,MA,16.48,Americas,USA,Southwest,0,0.180461959,0.194907946,0.120974397
0066000001EbRJq,42721.33333,Donte Kiser,DT,5,Americas,USA,Northeast,0,0.02118712,0.028606966,0.015398569
0066000001MExyk,42906.29167,Allegra Eakle,MS,157.73,Asia Pacific,Japan,Japan,0,0.034990743,0.025590278,0.017894022
0066000000TFbFu,42762.33333,Jimmie Fulford,MA,94.431,Americas,USA,Northeast,0,0.124882226,0.129619696,0.110204173
0066000001Ecnm8,42849.29167,Cary Westmoreland,MA,756.5,EMEA,Central Europe,Central Europe,0,0,0,0
00660000018JvAX,42779.33333,Carmon Swenson,DT,255,Americas,USA,Southeast,0,0.017773627,0.015135529,0.010021819
0066000001Ea3RM,42823.29167,Merlene Lassen,MS,1518.15766,Americas,Canada,Canada,0,0,0,0
0066000001Eb5yM,42886.29167,Mignon Mcdevitt,MA,47.37153,Americas,USA,Mountain,0,0,0.003530863,0
0066000001MGUzH,42879.29167,Phyliss Works,PDP,155,Americas,USA,Central,0,0.003820171,0,0.003302099
0066000001aMeal,42820.29167,Mathilde Butkovich,MS,5,EMEA,Middle East,Middle East,0,0.065005214,0.068197421,0.056980622
0066000000wbJN4,42753.33333,Randa Stoneham,MA,91.28784,Asia Pacific,AUS/NZ,AUS/NZ,0,0.018174021,0.02435703,0.014637394
0066000001Ec7Ok,42916.29167,Tamar Boatner,MA,5,Americas,USA,Southeast,0,0,0,0
0066000001SqbHs,42766.33333,Serena Williams,MS,55,EMEA,France,France,1,0.136444661,0,0.078565179
0066000001Eb6GX,42708.33333,Mia Hamm,PDP,7.95538,Americas,USA,Southwest,0,0.47604982,0.552445737,0.292426893
0066000001SoS2E,42794.33333,Frederick Saul,IFP,5,Americas,USA,Central,0,0,0,0
0066000000wbw2X,42794.33333,Nicolette Wadkins,IFP,5,Americas,USA,Southeast,0,0,0.552445737,0
0066000000msGZ6,42766.33333,Merlene Lassen,IFP,5,Americas,Canada,Canada,0,0.015062891,0.01820455,0.007681096
0066000000s91yK,42821.29167,Ronda Rousey,MA,5,Americas,USA,Southwest,0,0,0,0
0066000000sA6H4,42794.33333,Mia Hamm,IFP,93.228,Americas,Canada,Canada,0,0.238339417,0.234277841,0.170414886
0066000001aOuaX,42794.33333,Lyn Freeberg,IFP,64.3525,EMEA,Middle East,Middle East,1,0.535843968,0.530800174,0.28087759
0066000001aN6Wj,42762.33333,Serena Williams,MS,331.42,Americas,USA,Southwest,0,0.274380039,0.265774681,0.209357648
0066000001MG7q6,42674.29167,Stephenie Mcelligott,PDP,197.38,Americas,Latin America,Latin America,0,0.180461959,0.183836535,0.397434258
0066000000g36S4,42094.29167,Tom Brady,IFP,739.262,Americas,USA,Southwest,0,0.005311203,0,0.003956325
0066000001MFOOJ,42794.33333,Latrina Pettry,MS,115,Americas,Canada,Canada,0,0.020041419,0.023701269,0.014539052
0066000001aPI9a,42704.33333,Tom Brady,MA,5,Americas,USA,Southwest,0,0.009633913,0.004334177,0.008628576
0066000000s8l21,42732.33333,Tom Brady,MA,125,Americas,USA,Southwest,0,0.053880991,0.061094145,0.039039514
0066000001MGAK9,42734.33333,Marco Dunavant,MS,52.55658,EMEA,Western Europe,Western Europe,0,0.091180193,0.087550358,0.049195536
00660000018HIWN,42708.33333,Marcie Siegel,MA,65.4544,Asia Pacific,Hong Kong & Taiwan,Hong Kong & Taiwan,0,0.108222285,0.104032359,0.084056534
0066000000wcX5l,42795.33333,Genevieve Childress,IFP,84.267,Asia Pacific,AUS/NZ,AUS/NZ,0,0,0,0
00660000018KoLG,42794.33333,Anglea Moats,MA,5,Americas,Canada,Canada,0,0,0.552445737,0
0066000000WkBXy,42720.33333,Kerri Walsh,PDP,95.544,Americas,USA,Southwest,0,0.309846166,0.316088233,0.028919833
0066000000mr07p,42755.33333,Tom Brady,MS,5,Americas,USA,Southwest,0,0.053441159,0.061549188,0.043915387
00660000012Nj2v,42755.33333,Joetta Lafromboise,MA,165.75559,Americas,Canada,Canada,0,0.044340327,0.040843563,0.024990695
0066000001EbVxy,42962.29167,Donte Kiser,MS,5,Americas,USA,Northeast,0,0,0,0
0066000001SoatM,42825.29167,Noma Keller,MA,155,EMEA,Northern Europe,Northern Europe,0,0.034035683,0.037199539,0.021868866
00660000018IRRJ,42879.29167,Wilma Rudolph,MS,125,Americas,Canada,Canada,0,0.029783595,0.036474154,0.020714095
00660000012MCXE,42794.33333,Tom Brady,MA,65.5516,Americas,USA,Southwest,0,0,0,0
0066000001SpbHU,42794.33333,Kerri Walsh,IFP,5,Americas,USA,Central,0,0,0.061549188,0
0066000001SoXdO,42754.33333,Kerri Walsh,MA,68.757,Americas,USA,Southwest,0,0.098787183,0.101206881,0.074641687
0066000000WjHa1,42338.33333,Tom Brady,MA,5,Americas,USA,Southwest,0,0,0.061549188,0
0066000000sABxj,42761.33333,Tom Brady,MA,155,Americas,USA,Southwest,0,0,0,0
0066000001MDgfW,42855.29167,Marcell Rosamond,IFP,76.621,EMEA,Central Europe,Central Europe,0,0.048960791,0.051238088,0.028823513
0066000000wZtiT,42735.33333,Tom Brady,MS,47.355,Americas,USA,Southwest,0,0,0,0
0066000000mrwpd,42945.29167,Tamar Boatner,IFP,327.158,Americas,USA,Southeast,0,0.0308542,0.033092611,0.01803143
0066000000g1YNP,42912.29167,Emilio Luczynski,IFP,87.14816,Asia Pacific,China,China,0,0.025553001,0.026649541,0.020597177
0066000001SofaD,42794.33333,Ted Williams,MS,128.8188,Americas,USA,Southwest,0,0.436035131,0.430318793,0.224207519
00660000018JlJE,42855.29167,Merlene Lassen,MA,65.37696,Americas,Canada,Canada,0,0,0,0
0066000001MG3mN,42762.33333,Arnold Palmer,MS,185.87724,Americas,USA,Northeast,0,0.063439139,0.06383518,0.046426253
0066000001MFjkr,42766.33333,Mary Lou Retton,MS,146.6388,Americas,USA,Southwest,0,0.103228239,0.112968443,0.083510785
0066000001Ec9dz,42762.33333,Dollie Gracie,MA,132.64832,Americas,USA,Central,0,0.138193259,0.143054597,0.118458619
0066000001MEsxe,42916.29167,Sadie Read,MS,149.9496,Americas,Canada,Canada,0,0.034566002,0.03551501,0.025243983
0066000001Ebr88,42916.29167,Emilio Luczynski,MA,65.52672,Asia Pacific,China,China,0,0.006059812,0.008126368,0.004080329
00660000012N9vg,42741.375,Boris Leverett,MA,63.3255,Americas,USA,Northeast,1,0.101828709,0.098977312,0.128890418
0066000000mpKdP,42766.33333,Tamar Boatner,IFP,5,Americas,Canada,Canada,0,0,0.061549188,0
0066000001aORtk,42794.33333,Tom Brady,MS,5,Americas,USA,Southwest,0,0,0.061549188,0
0066000000wc0UU,42916.29167,Fredricka Liu,DT,111.792,Asia Pacific,Japan,Japan,0,0,0.008210487,0
0066000001Ebr8c,42753.33333,Tom Brady,MA,135,Americas,USA,Southwest,0,0,0.009099778,0
0066000001MHZGS,42735.33333,Lyn Freeberg,DT,332.424,EMEA,Middle East,Middle East,0,0.111072416,0.115949499,0.079124472
0066000001aP9rV,42794.33333,Dollie Gracie,PDP,5,Americas,USA,Central,0,0,0.061549188,0
0066000000g2qtj,42703.33333,Michael Jordan,MS,5,Americas,USA,Southwest,0,0,0.061549188,0
0066000000mqZNu,42765.33333,Livia Twine,MA,5,Asia Pacific,Malaysia,Malaysia,0,0,0.061549188,0
0066000000mp8zj,42877.29167,Tamar Boatner,MA,5,Americas,USA,Southeast,0,0,0,0
00660000018KYvm,42794.33333,Merlene Lassen,IFP,171.7664,Americas,Canada,Canada,0,0,0,0
0066000001Eco4k,42754.33333,Cary Westmoreland,MS,128.92,EMEA,Central Europe,Central Europe,0,0.02209586,0.023962145,0.01461902
0066000001MDwFb,42762.33333,Serita Silberman,MA,45,EMEA,Western Europe,Western Europe,0,0.0180506,0.021446291,0.016069346
0066000001SoUDC,42851.29167,Allegra Eakle,IFP,5,Americas,USA,Southeast,0,0,0.021446291,0
0066000000j9n9D,42708.33333,Mia Hamm,PDP,47.4524,Americas,USA,Southwest,0,0.308445886,0.317180026,0.054858608
0066000001EavpF,42755.33333,Elizbeth Kidney,MS,5,Americas,USA,Southeast,0,0,0.317180026,0
0066000001EcM6Z,42732.33333,Emilio Luczynski,MS,71.35871,Asia Pacific,China,China,0,0.150595701,0.150723063,0.078766297
0066000001MEwTD,42855.29167,Randa Stoneham,IFP,1171.78285,Asia Pacific,Singapore,Singapore,0,0.007038857,0.003519428,0.004650863
0066000001aNRlJ,42825.29167,Emilio Luczynski,MA,155,Asia Pacific,China,China,0,0.082077781,0.072543922,0.059494606
0066000001Ea4L9,42794.33333,Holly Mescher,PDP,5,Americas,USA,Southeast,0,0,0.003519428,0
0066000000s8svu,42883.29167,Emilio Luczynski,IFP,5,Asia Pacific,China,China,0,0,0,0
0066000001EdQWo,42794.33333,Marco Dunavant,MS,45,EMEA,Western Europe,Western Europe,0,0.015466375,0.018268493,0.009157062
00660000012KzaQ,42766.33333,Serita Silberman,MA,155,EMEA,Western Europe,Western Europe,0,0.035373107,0.035941185,0.027594785
0066000001MFnHP,42704.33333,Frederick Saul,MS,5,Americas,USA,Central,0,0,0.018268493,0
0066000001L7kx8,42727.33333,Allegra Eakle,MA,56.86455,Americas,USA,Southeast,0,0.137154393,0.139820057,0.083751395
0066000001aP886,42734.33333,Tom Brady,MS,2.125,Americas,USA,Southwest,1,0.294139028,0,0.172720068
0066000000mtHlW,42906.29167,Raeann Uriarte,MS,55,Americas,Latin America,Latin America,0,0.033404403,0.03415263,0.017360347
0066000001SqR1y,42762.33333,Stephenie Mcelligott,MS,5,Americas,Latin America,Latin America,0,0,0,0
0066000000wZThm,42794.33333,Mia Hamm,IFP,248.3264,Americas,Canada,Canada,0,0.090914483,0.045457242,0.065963362
0066000000QFGud,42613.29167,Tressa Kennamer,IFP,5,Asia Pacific,AUS/NZ,AUS/NZ,0,0,0.045457242,0
0066000001MDexK,42794.33333,Merlene Lassen,MA,165.47456,Americas,Canada,Canada,0,0.055513233,0.056890761,0.049101286
0066000000S1lgJ,41943.29167,Kym Rothermel,MS,85.92,Americas,USA,Southeast,0,0.021425948,0.014662475,0.011827479
0066000001EbaaL,42734.33333,Joetta Lafromboise,IFP,136.16311,Americas,Canada,Canada,0,0.260180658,0.254153657,0.228162459
0066000001MF5Wu,42781.33333,Kerri Walsh,IFP,855,Americas,USA,Southwest,0,0.072033647,0.078171864,0.04135867
0066000000UsByy,42766.33333,Serita Silberman,MA,255,EMEA,Western Europe,Western Europe,0,0.018431526,0.019840424,0.01208202
0066000000j9BiF,42755.33333,Genevieve Childress,IFP,15,EMEA,Northern Europe,Northern Europe,0,0.05225445,0.056836896,0.046812645
0066000001aMw9X,42794.33333,Serita Silberman,MA,5,Americas,Canada,Canada,0,0.010008379,0.011165385,0.006635511
0066000001MGHRS,42808.29167,Delinda Loving,MA,25,EMEA,Northern Europe,Northern Europe,0,0.009831712,0.009834576,0.007418727
00660000018Ke98,42786.33333,Kerri Walsh,PDP,5,Americas,USA,Central,0,0.027311509,0.018512975,0.024293852
0066000000mqoV5,42063.33333,Tom Brady,IFP,57.42594,Americas,USA,Southwest,0,0.118644068,0.128319983,0.091153067
0066000001MHTXg,42794.33333,Tom Brady,MA,5,Americas,USA,Southwest,0,0,0.009834576,0
0066000001aO080,42823.29167,Tamar Boatner,MS,5,Americas,Canada,Canada,0,0.085724403,0.093329231,0.049957148
0066000000ZcICK,42734.33333,Kym Rothermel,MA,32,Americas,Latin America,Latin America,0,0.025894267,0.026254606,0.022970391
0066000000PDJbh,42746.33333,Randa Stoneham,MS,166.799,Americas,USA,Northwest,0,0.319331343,0.319998595,0.210943596
0066000001aNbhM,42855.29167,Marco Dunavant,MA,65,EMEA,Western Europe,Western Europe,0,0.019199124,0.026784203,0.014405917
0066000000wZinh,42711.33333,Tressa Kennamer,PDP,55,Asia Pacific,AUS/NZ,AUS/NZ,0,0.062785602,0.067876947,0.054024458
00660000012KTfT,42876.29167,Frances Rasnake,IFP,95,EMEA,Italy,Italy,0,0,0.004064879,0
0066000001aNbhC,42794.33333,Marcell Rosamond,MS,157.9484,EMEA,Central Europe,Central Europe,0,0.224236091,0.216628189,0.171922551
0066000000j9BWO,42794.33333,Ted Williams,MA,85,Americas,USA,Southwest,0,0.025674825,0.032733492,0.013649247
0066000000msmtt,42794.33333,Fredricka Liu,MA,169.4725,Americas,USA,Northwest,0,0.011573894,0.004832895,0.008030974
0066000001EaMyg,42886.29167,Fredricka Liu,IFP,5,Americas,USA,Northwest,0,0,0.026254606,0
0066000001aOuB3,42886.29167,Allegra Eakle,MS,5,Americas,USA,Southeast,0,0.066208697,0.074950662,0.03957392
00660000018Je1k,42850.29167,Stephenie Mcelligott,IFP,52,Americas,Latin America,Latin America,0,0,0,0
0066000000WipoX,44103.29167,Tom Brady,MS,88.44,Americas,USA,Southwest,0,0,0.002304874,0
0066000000ZcQAe,42737.375,Sadie Read,IFP,43.42151,Americas,Canada,Canada,1,0.061948757,0.069907473,0.155756649
0066000001L7py2,42751.33333,Mathilde Butkovich,MS,34.867,EMEA,Middle East,Middle East,1,0.511777737,0.267666605,0.394510346
0066000001aNSf7,42886.29167,Dollie Gracie,MS,5,Americas,USA,Central,0,0.042367349,0.04242544,0.029781058
00660000018JpNi,42766.33333,Wilma Rudolph,PDP,149.75,Americas,USA,Southwest,0,0.086294768,0.080705055,0.061598475
00660000018JXOq,42399.33333,Tom Brady,IFP,5,Americas,USA,Southwest,0,0.180461959,0.217455603,0.121164623
0066000001Eb7j0,42731.33333,Tom Brady,DT,5,Americas,USA,Southwest,0,0,0.217455603,0
00660000018IROK,42913.29167,Wilma Rudolph,MS,185,Americas,Canada,Canada,0,0,0,0
0066000000msbE3,42787.33333,Tom Brady,MA,45,Americas,USA,Southwest,0,0.00818043,0.008327793,0.00672908
0066000001EZvCf,42774.33333,Frederick Saul,IFP,151.679,Americas,USA,Central,0,0.061923335,0.053931763,0.05484881
0066000001MEnoS,42766.33333,Serita Silberman,MS,555,EMEA,Western Europe,Western Europe,0,0.039763681,0.01988184,0.024340266
0066000001Ec3N4,42459.29167,Tom Brady,MS,123.72,Americas,USA,Southwest,0,0.047293569,0.053651097,0.035651941
0066000001Ebjp2,42753.33333,Tom Brady,MA,135,Americas,USA,Southwest,0,0,0,0
0066000000TEmQf,42794.33333,Latrina Pettry,IFP,45,Americas,Canada,Canada,0,0.141915368,0.146723207,0.081323319
0066000000UswQl,43118.33333,Delinda Loving,PDP,4,EMEA,Northern Europe,Northern Europe,0,0.007660501,0.008145647,0.006298565
0066000001SpKNV,42822.29167,Xavier Mangold,MS,727.6534,EMEA,Central Europe,Central Europe,1,0.029307061,0.514653531,0.256346893
00660000018KGhH,42794.33333,Kym Rothermel,MA,5,Americas,USA,Southeast,0,0,0.514653531,0
0066000001aO6B8,42773.33333,Kandi Citizen,MA,5,Americas,USA,Central,0,0,0.514653531,0
0066000001aMx0d,42839.29167,Tom Brady,MA,55,Americas,USA,Southwest,0,0.047575611,0.046927939,0.040355783
00660000018HoRe,42709.33333,Mia Hamm,PDP,5,Americas,USA,Southwest,0,0.180461959,0.187996422,0.14517403
00660000018Ifhs,42855.29167,Joetta Lafromboise,MA,55.8955,Americas,Canada,Canada,0,0,0,0
0066000000j9OrX,42734.33333,Serita Silberman,IFP,58.41,EMEA,Western Europe,Western Europe,0,0,0.003709499,0
00660000018JcgK,43035.29167,Marco Dunavant,MS,126.3188,Asia Pacific,Japan,Japan,0,0.039076082,0.04117303,0.020324931
0066000001Sndqe,42734.33333,Kerri Walsh,MS,28.5495,Americas,USA,Central,1,0.330711568,0.335866679,0.131951769
0066000001aMx09,43039.29167,Frederick Saul,MS,93.459,Asia Pacific,Thailand,Thailand,0,0.010996184,0.003148836,0.008145373
0066000001SnMyH,42766.33333,Joetta Lafromboise,MS,65.78225,Americas,Canada,Canada,0,0.019789716,0.014575776,0.01482039
0066000000s7Cco,42729.33333,Tom Brady,MA,255,Americas,USA,Southwest,0,0.146990938,0.073495469,0.076861158
0066000000j8ARe,42794.33333,Anglea Moats,MA,239.7348,Americas,Canada,Canada,0,0.059583952,0.067164472,0.041923283
00660000018Hale,42794.33333,Tom Brady,DT,787.3125,Americas,USA,Southwest,0,0.009805365,0.010156095,0.00679791
0066000001aP8IL,42914.29167,Tom Brady,MA,55,Americas,USA,Southwest,0,0.041675312,0.034541843,0.035121628
0066000001SnMyv,42773.33333,Wilma Rudolph,MA,5,Americas,Canada,Canada,0,0,0.073495469,0
0066000001MEJjJ,42885.29167,Lena Theurer,PDP,45,EMEA,Northern Europe,Northern Europe,0,0.00045977,0,0.000403172
00660000018KMFc,42704.33333,Kerri Walsh,MS,5,Americas,USA,Southwest,0,0,0.002031777,0
0066000001MHgLP,42760.33333,Noma Keller,MA,5,Asia Pacific,AUS/NZ,AUS/NZ,0,0.00758597,0.001414105,0.00568914
0066000000wbJed,42855.29167,Tom Brady,MA,55,Americas,USA,Southwest,0,0,0.073495469,0
0066000001SqP2c,42886.29167,Raeann Uriarte,MA,5,Americas,Latin America,Latin America,0,0,0.073495469,0
0066000001MEx7e,42909.29167,Emilio Luczynski,IFP,155,Asia Pacific,China,China,0,0,0,0
0066000001EbBaO,42816.29167,Mia Hamm,PDP,5,Americas,USA,Southwest,1,0.062436782,0,0.034664034
0066000001MFC47,42911.29167,Tamar Boatner,MS,5,Americas,USA,Southeast,0,0.02452896,0.028857631,0.020106845
00660000012NCWu,42735.33333,Frederick Saul,IFP,95.466,Asia Pacific,Thailand,Thailand,1,0.445753724,0.440068827,0.383139406
0066000001L7q7T,42794.33333,Ted Williams,PDP,54.69255,Americas,USA,Southwest,0,0.231613596,0.228276618,0.195029879
0066000000s7kRk,42792.33333,Danica Patrick,MS,175.39325,Americas,USA,Southwest,0,0.050813009,0.044313882,0.027605602
0066000000WjJLf,42734.33333,Fredricka Liu,PDP,151.376,EMEA,Western Europe,Western Europe,0,0,0.006790077,0
0066000000mpNFG,42886.29167,Darin Pellegren,MA,168.358,Americas,Canada,Canada,0,0,0.003818095,0
0066000001aNcjX,43008.29167,Ted Williams,IFP,322.2432,Americas,USA,Southwest,0,0.173908484,0.086954242,0.135655358
0066000001EcEZb,42788.33333,Mariko Miers,MS,44.79315,Americas,USA,Mountain,0,0,0,0
0066000000PCqQb,41617.33333,Allegra Eakle,MS,147.6,Asia Pacific,Japan,Japan,0,0,0,0
00660000018HN8P,42725.33333,Holly Mescher,MS,168.45144,Americas,USA,Southeast,0,0.016427448,0.016122475,0.008519172
0066000000RPs7E,42471.29167,Tom Brady,IFP,181.84,Americas,USA,Southwest,0,0,0.006624947,0
00660000018KZsG,42855.29167,Darin Pellegren,IFP,155,Americas,Canada,Canada,0,0.022130701,0.022204905,0.018408148
0066000001SngSQ,42823.29167,Raeann Uriarte,MA,147,Americas,Latin America,Latin America,0,0,0.006956872,0
0066000001aMeFj,42794.33333,Ulysses Veitch,MS,5,Americas,Canada,Canada,0,0,0.086954242,0
0066000001So1RU,42794.33333,Mariko Miers,IFP,161.94,Americas,USA,Mountain,0,0.029502322,0.023759687,0.022582587
0066000000wdKwc,42762.33333,Tamar Boatner,MA,195.819,Americas,Canada,Canada,0,0.114492889,0.107978722,0.099244406
0066000001aOlJI,42794.33333,Tom Brady,MA,75.93,Americas,USA,Southwest,0,0,0,0
0066000000waFg2,42837.29167,Delinda Loving,MA,125,EMEA,Northern Europe,Northern Europe,0,0.030525471,0.027512085,0.025225616
00660000012LANF,42747.33333,Cary Westmoreland,MA,695.948,EMEA,Central Europe,Central Europe,0,0.013265185,0.022479235,0.01103051
0066000001SnOBZ,42879.29167,Jimmie Fulford,MS,142.2366,Americas,USA,Northeast,0,0.017815588,0.008483788,0.010637317
0066000001SpRLU,42794.33333,Nicolette Wadkins,MA,5,Americas,USA,Southeast,0,0,0.086954242,0
0066000001SpTXd,42767.33333,Marcie Siegel,MA,45,Asia Pacific,Hong Kong & Taiwan,Hong Kong & Taiwan,0,0,0,0
0066000001MHSKD,42794.33333,Stephenie Mcelligott,PDP,5,Americas,USA,Central,0,0,0.086954242,0
0066000001Smggj,42793.33333,Marco Dunavant,MS,122.3522,Asia Pacific,China,China,0,0.122293066,0.11880662,0.108574914
0066000001MEBRf,42885.29167,Marcell Rosamond,MS,49.45595,EMEA,Central Europe,Central Europe,0,0,0.086954242,0
00660000012LANo,42719.33333,Cary Westmoreland,MA,345.474,EMEA,Central Europe,Central Europe,0,0.024700814,0.025008458,0.012737225
0066000001aOIE1,42823.29167,Dollie Gracie,MS,5,Americas,USA,Central,0,0.053143331,0.04397502,0.043854264
0066000000RQnQG,42144.29167,Allegra Eakle,MS,5,Asia Pacific,Japan,Japan,0,0,0.086954242,0
0066000001ME6iN,42717.33333,Mia Hamm,PDP,5,Americas,USA,Southwest,0,0.180461959,0.214315104,0.115870185
0066000001MDuGu,42766.33333,Nicolette Wadkins,MS,72.333,Americas,USA,Southeast,0,0.017845249,0.019618598,0.014264314
0066000000waU7O,42761.33333,Dollie Gracie,MS,5,Americas,USA,Central,0,0,0.214315104,0
0066000001SnBx6,43038.29167,Tom Brady,MS,5,Americas,USA,Southwest,0,0,0,0
0066000001SmnMG,42734.33333,Merlene Lassen,IFP,1296.564,Americas,Canada,Canada,0,0.40666745,0.398981547,0.307616652
00660000012MBYW,42913.29167,Allegra Eakle,MA,65,Americas,USA,Southeast,0,0.007808674,0.007136737,0.005455375
0066000001Ec4sq,42459.29167,Tom Brady,MS,123.72,Americas,USA,Southwest,0,0.04729357,0.042248578,0.031378425
0066000000j9RAV,42794.33333,Anglea Moats,DT,525.744,Americas,Canada,Canada,0,0.013957192,0.006978596,0.010077373
0066000001MH97q,42744.33333,Tressa Kennamer,MA,5,Asia Pacific,AUS/NZ,AUS/NZ,0,0.008728795,0.009866095,0.00618389
0066000000j9loq,42794.33333,Edwina Fortson,IFP,5,Americas,USA,Southeast,0,0,0.006978596,0
0066000001Spmcx,42748.33333,Serena Williams,MS,447.54,Americas,USA,Southwest,0,0.067054067,0.066503699,0.04001401
